id;codigo;nombre;codigo_unificado;departamento_codigo;active;created_date;published_date;departamento_id
600;800;Unguia;27800;27;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;12
601;810;Union Panamericana;27810;27;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;12
602;001;Neiva;41001;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
603;006;Acevedo;41006;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
604;013;Agrado;41013;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
605;016;Aipe;41016;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
606;020;Algeciras;41020;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
607;026;Altamira;41026;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
608;078;Baraya;41078;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
609;132;Campoalegre;41132;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
610;206;Colombia;41206;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
611;244;Elias;41244;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
612;298;Garzon;41298;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
613;306;Gigante;41306;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
614;319;Guadalupe;41319;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
615;349;Hobo;41349;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
616;357;Iquira;41357;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
617;359;Isnos;41359;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
618;378;La Argentina;41378;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
619;396;La Plata;41396;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
620;483;Nataga;41483;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
621;503;Oporapa;41503;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
622;518;Paicol;41518;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
623;524;Palermo;41524;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
624;530;Palestina;41530;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
625;548;Pital;41548;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
626;551;Pitalito;41551;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
627;615;Rivera;41615;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
628;660;Saladoblanco;41660;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
629;668;San Agustin;41668;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
630;676;Santa Maria;41676;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
631;770;Suaza;41770;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
632;791;Tarqui;41791;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
633;797;Tesalia;41797;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
634;799;Tello;41799;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
635;801;Teruel;41801;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
636;807;Timana;41807;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
637;872;Villavieja;41872;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
638;885;Yaguara;41885;41;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;13
639;001;Riohacha;44001;44;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;14
640;035;Albania;44035;44;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;14
641;078;Barrancas;44078;44;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;14
642;090;Dibulla;44090;44;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;14
643;098;Distraccion;44098;44;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;14
644;110;El Molino;44110;44;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;14
645;279;Fonseca;44279;44;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;14
646;378;Hatonuevo;44378;44;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;14
647;420;La Jagua Del Pilar;44420;44;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;14
648;430;Maicao;44430;44;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;14
649;560;Manaure;44560;44;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;14
650;650;San Juan Del Cesar;44650;44;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;14
651;847;Uribia;44847;44;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;14
652;855;Urumita;44855;44;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;14
653;874;Villanueva;44874;44;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;14
654;001;Santa Marta;47001;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
655;030;Algarrobo;47030;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
656;053;Aracataca;47053;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
657;058;Ariguani;47058;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
658;161;Cerro San Antonio;47161;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
659;170;Chivolo;47170;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
660;189;Cienaga;47189;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
661;205;Concordia;47205;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
662;245;El Banco;47245;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
663;258;El Piñon;47258;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
664;268;El Reten;47268;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
665;288;Fundacion;47288;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
666;318;Guamal;47318;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
667;460;Nueva Granada;47460;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
668;541;Pedraza;47541;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
669;545;Pijiño Del Carmen;47545;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
670;551;Pivijay;47551;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
671;555;Plato;47555;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
672;570;Puebloviejo;47570;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
673;605;Remolino;47605;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
674;660;Sabanas De San Angel;47660;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
675;675;Salamina;47675;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
676;692;San Sebastian;47692;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
677;703;San Zenon;47703;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
678;707;Santa Ana;47707;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
679;720;Santa Barbara De Pinto;47720;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
680;745;Sitionuevo;47745;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
681;798;Tenerife;47798;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
682;960;Zapayan;47960;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
683;980;Zona Bananera;47980;47;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;15
684;001;Villavicencio;50001;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
685;006;Acacias;50006;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
686;110;Barranca De Upia;50110;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
687;124;Cabuyaro;50124;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
688;150;Castilla La Nueva;50150;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
689;223;Cubarral;50223;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
690;226;Cumaral;50226;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
691;245;El Calvario;50245;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
692;251;El Castillo;50251;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
693;270;El Dorado;50270;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
694;287;Fuente De Oro;50287;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
695;313;Granada;50313;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
696;318;Guamal;50318;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
697;325;Mapiripan;50325;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
698;330;Mesetas;50330;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
699;350;La Macarena;50350;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
700;370;Uribe;50370;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
701;400;Lejanias;50400;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
702;450;Puerto Concordia;50450;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
703;568;Puerto Gaitan;50568;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
704;573;Puerto Lopez;50573;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
705;577;Puerto Lleras;50577;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
706;590;Puerto Rico;50590;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
707;606;Restrepo;50606;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
708;680;San Carlos De Guaroa;50680;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
709;683;San Juan De Arama;50683;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
710;686;San Juanito;50686;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
711;689;San Martin;50689;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
712;711;Vista Hermosa;50711;50;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;16
713;001;Pasto;52001;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
714;019;Alban;52019;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
715;022;Aldana;52022;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
716;036;Ancuya;52036;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
717;051;Arboleda;52051;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
718;079;Barbacoas;52079;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
719;083;Belen;52083;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
720;110;Buesaco;52110;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
721;203;Colon;52203;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
722;207;Consaca;52207;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
723;210;Contadero;52210;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
724;215;Cordoba;52215;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
725;224;Cuaspud;52224;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
726;227;Cumbal;52227;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
727;233;Cumbitara;52233;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
728;240;Chachagüi;52240;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
729;250;El Charco;52250;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
730;254;El Peñol;52254;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
731;256;El Rosario;52256;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
732;258;El Tablon De Gomez;52258;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
733;260;El Tambo;52260;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
734;287;Funes;52287;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
735;317;Guachucal;52317;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
736;320;Guaitarilla;52320;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
737;323;Gualmatan;52323;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
738;352;Iles;52352;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
739;354;Imues;52354;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
740;356;Ipiales;52356;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
741;378;La Cruz;52378;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
742;381;La Florida;52381;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
743;385;La Llanada;52385;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
744;390;La Tola;52390;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
745;399;La Union;52399;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
746;405;Leiva;52405;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
747;411;Linares;52411;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
748;418;Los Andes;52418;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
749;427;Magüi;52427;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
750;435;Mallama;52435;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
751;473;Mosquera;52473;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
752;480;Nariño;52480;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
753;490;Olaya Herrera;52490;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
754;506;Ospina;52506;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
755;520;Francisco Pizarro;52520;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
756;540;Policarpa;52540;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
757;560;Potosi;52560;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
758;565;Providencia;52565;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
759;573;Puerres;52573;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
760;585;Pupiales;52585;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
761;612;Ricaurte;52612;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
762;621;Roberto Payan;52621;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
763;678;Samaniego;52678;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
764;683;Sandona;52683;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
765;685;San Bernardo;52685;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
766;687;San Lorenzo;52687;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
767;693;San Pablo;52693;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
768;694;San Pedro De Cartago;52694;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
769;696;Santa Barbara;52696;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
770;699;Santacruz;52699;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
771;720;Sapuyes;52720;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
772;786;Taminango;52786;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
773;788;Tangua;52788;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
774;835;Tumaco;52835;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
775;838;Tuquerres;52838;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
776;885;Yacuanquer;52885;52;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;17
777;001;Cucuta;54001;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
778;003;Abrego;54003;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
779;051;Arboledas;54051;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
780;099;Bochalema;54099;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
781;109;Bucarasica;54109;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
782;125;Cacota;54125;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
783;128;Cachira;54128;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
784;172;Chinacota;54172;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
785;174;Chitaga;54174;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
786;206;Convencion;54206;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
787;223;Cucutilla;54223;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
788;239;Durania;54239;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
789;245;El Carmen;54245;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
790;250;El Tarra;54250;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
791;261;El Zulia;54261;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
792;313;Gramalote;54313;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
793;344;Hacari;54344;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
794;347;Herran;54347;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
795;377;Labateca;54377;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
796;385;La Esperanza;54385;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
797;398;La Playa;54398;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
798;405;Los Patios;54405;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
799;418;Lourdes;54418;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
800;480;Mutiscua;54480;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
801;498;Ocaña;54498;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
802;518;Pamplona;54518;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
803;520;Pamplonita;54520;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
804;553;Puerto Santander;54553;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
805;599;Ragonvalia;54599;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
806;660;Salazar;54660;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
807;670;San Calixto;54670;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
808;673;San Cayetano;54673;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
809;680;Santiago;54680;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
810;720;Sardinata;54720;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
811;743;Silos;54743;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
812;800;Teorama;54800;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
813;810;Tibu;54810;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
814;820;Toledo;54820;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
815;871;Villa Caro;54871;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
816;874;Villa Del Rosario;54874;54;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;18
817;001;Armenia;63001;63;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;19
818;111;Buenavista;63111;63;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;19
819;130;Calarca;63130;63;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;19
820;190;Circasia;63190;63;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;19
821;212;Cordoba;63212;63;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;19
822;272;Filandia;63272;63;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;19
823;302;Genova;63302;63;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;19
824;401;La Tebaida;63401;63;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;19
825;470;Montenegro;63470;63;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;19
826;548;Pijao;63548;63;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;19
827;594;Quimbaya;63594;63;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;19
828;690;Salento;63690;63;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;19
829;001;Pereira;66001;66;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;20
830;045;Apia;66045;66;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;20
831;075;Balboa;66075;66;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;20
832;088;Belen De Umbria;66088;66;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;20
833;170;Dosquebradas;66170;66;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;20
834;318;Guatica;66318;66;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;20
835;383;La Celia;66383;66;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;20
836;400;La Virginia;66400;66;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;20
837;440;Marsella;66440;66;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;20
838;456;Mistrato;66456;66;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;20
839;572;Pueblo Rico;66572;66;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;20
840;594;Quinchia;66594;66;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;20
841;682;Santa Rosa De Cabal;66682;66;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;20
842;687;Santuario;66687;66;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;20
843;001;Bucaramanga;68001;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
844;013;Aguada;68013;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
845;020;Albania;68020;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
846;051;Aratoca;68051;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
847;077;Barbosa;68077;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
848;079;Barichara;68079;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
849;081;Barrancabermeja;68081;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
850;092;Betulia;68092;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
851;101;Bolivar;68101;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
852;121;Cabrera;68121;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
853;132;California;68132;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
854;147;Capitanejo;68147;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
855;152;Carcasi;68152;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
856;160;Cepita;68160;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
857;162;Cerrito;68162;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
858;167;Charala;68167;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
859;169;Charta;68169;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
860;176;Chima;68176;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
861;179;Chipata;68179;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
862;190;Cimitarra;68190;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
863;207;Concepcion;68207;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
864;209;Confines;68209;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
865;211;Contratacion;68211;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
866;217;Coromoro;68217;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
867;229;Curiti;68229;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
868;235;El Carmen De Chucuri;68235;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
869;245;El Guacamayo;68245;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
870;250;El Peñon;68250;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
871;255;El Playon;68255;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
872;264;Encino;68264;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
873;266;Enciso;68266;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
874;271;Florian;68271;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
875;276;Floridablanca;68276;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
876;296;Galan;68296;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
877;298;Gambita;68298;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
878;307;Giron;68307;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
879;318;Guaca;68318;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
880;320;Guadalupe;68320;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
881;322;Guapota;68322;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
882;324;Guavata;68324;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
883;327;Güepsa;68327;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
