ResguardoId;ResguardoCodigo;ResguardoNombre;Activo;FechaRegistro;FechaModifica
572;571;TACUEYO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
573;572;TAGUAL-LA PO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
574;573;TAHAMI DEL ANDAGUEDA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
575;574;TALAGA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
576;575;TAMA-PAEZ-LA GABRIELA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
577;576;TAMAS DEL CAGUAN;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
578;577;TAMIRCO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
579;578;TANELA,(DADICHI, CITARA);1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
580;579;TARENA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
581;580;TIERRA ALTA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
582;581;TIGRES Y MUNCHIQUE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
583;582;TINAJAS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
584;583;TIOSILIDIO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
585;584;TOEZ;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
586;585;TOGOIMA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
587;586;TOGOROMA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
588;587;TOKOLLORO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
589;588;TONINA-SEJAL-SAN JOSE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
590;589;TORIBIO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
591;590;TORTUGAÑA-TELEMBI-OTROS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
592;591;TOTARCO DINDE TRADICIONAL;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
593;592;TOTARCO DINDE-INDEPENDIENTE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
594;593;TOTARCO NIPLE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
595;594;TOTARCO PIEDRAS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
596;595;TOTARCO TAMARINDO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
597;596;TOTORO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
598;597;TOTUMAL;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
599;598;TRAPICHE-RIO PEPE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
600;599;TRES ESQUINAS;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
601;600;TRONQUERIA,PULGRANDE,PALICITO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
602;601;TRUPIOGACHO-LA MESETA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
603;602;TUMBICHUCUE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
604;603;TUMBURAO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
605;604;TUNGINA-APARTADO-ZUÑIGA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
606;605;TUQUERRES;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
607;606;UKUMARI KANKHE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
608;607;UNA APUCHON;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
609;608;UNIDO UWA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
610;609;UNION CHOCO SAN CRISTOBAL;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
611;610;VALDIVIA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
612;611;VALLE BOROBORO-POZO MANZA-BRAZO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
613;612;VALLE DE PERDIDAS JENGAMECONDA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
614;613;VALLE DE SIBUNDOY;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
615;614;VALLES DEL SOL;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
616;615;VANIA CHAMI DE ARGELIA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
617;616;VENCEDOR PIRIRI (conv);1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
618;617;VILLA CATALINA DE PUERTO ROSARIO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
619;618;VILLANUEVA JUNA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
620;619;VITONCO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
621;620;VUELTA DEL ALIVIO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
622;621;VUELTA DEL RIO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
623;622;WACOYO (COROCITO YOPALITO G.);1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
624;623;WALLIANI;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
625;624;WANCHIRADO-CHOCO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
626;625;WASIPUNGO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
627;626;"WASIRUMA ";1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
628;627;"WAYUU DE LOMAMATO ";1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
629;628;WITORA O HUITORA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
630;629;WITOTO DE TUKUNARE;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
631;630;YABERARADO (ABIBE CHIGORODO);1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
632;631;YACO MOLANA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
633;632;YAGUARA II-LLANOS DEL YARI;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
634;633;YAIGOJE-RIO APAPORIS**;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
635;634;YAQUIVA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
636;635;"YARAMAL ";1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
637;636;YARINAL-SAN MARCELINO (conv);1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
638;637;YARUMAL Y EL BARRANCO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
639;638;YASCUAL;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
640;639;YAVILLA II;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
641;640;YUNGUILLO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
642;641;YURI;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
643;642;ZARAGOZA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
644;643;ZARAGOZA TAMARINDO;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
645;644;ZIT-SEK DEL QUECAL;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
646;662;ESCOPETERA Y PIRZA;1;2016-07-24 00:00:00.000;2016-07-24 00:00:00.000
